book,episode,plant_index,fact,plant_in_act,payoff_in_act,bridging_language,plant_landed,plant_keyword_hits,payoff_class,payoff_overlap,payoff_common_tokens,best_matching_sentence,arc_plan_path,spoken_script_path
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-1,5,"Bin Baz's boundary: harsh on modernity, but unwilling to undermine the House of Saud.",6,7,That old boundary mattered when the smoke cleared. The clerics did not break with the dynasty; they helped it come back stricter.,True,5/8,exact,0.364,4,That old boundary mattered when the smoke cleared.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-1/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-1,6,"The remembered ordinary world—Joan Baez at Baalbek, Beatles in wartime Beirut, Googoosh and Fairuz, old Mecca's layers, women expecting choice.",1,7,"This is what the detonation actually hits: not just governments, but the everyday freedoms we met at the beginning.",True,13/16,semantic,0.429,3,And this is what the detonation actually hits.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-1/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-1,7,Sadr's disappearance on the eve of revolution as the removal of a potentially moderating cleric with broad legitimacy.,3,7,"And this is where the missing imam returns—not in person, but in the question of who was no longer there to say no.",True,5/9,exact,0.5,3,And this is where the missing imam returns.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-1/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-2,1,"Shaikh Ayaz is forced to perform public piety at Sindh University, embarrassing both him and Mehtab.",1,3,"Remember that first shock Mehtab noticed — not faith itself, but faith turned into performance. Now the performance is being wrapped around her own head.",True,8/10,semantic,0.455,5,Remember that first shock Mehtab noticed.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-2,2,Jinnah's 1947 promise that religion had nothing to do with the business of the state.,1,5,"This was the country Jinnah had described in one register; by the mid-1980s, sect itself was becoming a battlefield.",True,5/6,semantic,0.556,5,"By the mid-1980s, sect itself was becoming a battlefield.",.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-2,3,"Mawdudi's writings are translated into Persian, and he meets Khomeini in 1963.",1,4,The ideas that crossed into Persian years earlier are no longer just on paper. They are now arriving in the Beqaa in fatigues.,True,5/6,semantic,0.5,5,Remember those ideas that crossed into Persian years earlier.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-2,4,Maarouf Dawalibi helps frame Pakistan's Islamic laws in Arabic before they are translated into English and Urdu.,2,5,"The machinery that drafted Islamization across languages is now doing the same thing with pamphlets, schools, and sectarian slogans.",True,10/11,semantic,0.818,9,"The machinery that had drafted Islamization across languages was now doing something similar with pamphlets, schools, and sectarian slogans.",.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-2,5,Murree Brewery is closed and Pakistan's public drinking culture is driven underground.,2,7,"Even the way people celebrate Zia's death tells the story: the whisky is still there, only now it has to be contraband.",True,9/9,semantic,0.556,5,Even the way people celebrated Zia's death told the story.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-2,6,Faiz's banned poetry survives as a coded language of resistance in Pakistan.,3,4,That voice in Lahore belonged to a poet who had already gone searching for air in another suffocating city.,True,6/8,exact,1.0,9,That voice in Lahore belonged to a poet who had already gone searching for air in another suffocating city.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-2,7,"Peshawar becomes a 'petri dish' where aid, jihad, schools, and ideology mix.",5,7,"What was mixed in Peshawar does not stay in Peshawar; it keeps mutating, even after the war and the dictator are both gone.",True,5/7,semantic,0.5,4,"It kept mutating, even after the war and the dictator were both gone.",.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-2/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-3,1,"Atwar Bahjat's own family crossed Iraq's sectarian line: Sunni father, Shia mother.",1,7,The woman who carried both sides of Iraq in her own family had become expendable to the men dividing it.,True,9/11,exact,1.0,8,The woman who carried both sides of Iraq in her own family had become expendable to the men dividing it.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-3,2,Nasr Abu Zeid's bitter comparison: in Taha Hussein's time the university defended the accused; in his time the accusation entered the university.,1,2,Remember Nasr's distinction: the charge no longer had to come from outside. The institution itself had learned to speak it.,True,11/12,exact,0.364,4,The charge no longer had to come from outside.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-3,3,Farag Foda's warning about 'moneyed Islam' and the danger of appeasing radicals by empowering supposedly moderate Islamists.,1,4,Foda had named the mechanism years earlier. Moneyed Islam did not stay in the atmosphere; it grew teeth.,True,11/13,exact,0.455,5,Foda had named the mechanism years earlier.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-3,4,Saudi rulers invited U.S. troops in an emergency and then sought religious cover through clerical fatwas.,3,4,The emergency fatwa solved the crisis in the moment. It solved nothing underneath.,True,9/10,weak,0.143,1,Nothing captured the change more dramatically than the veiling of famous actresses.,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-3,5,"The Saudi-fed current had 'no return address'—ideas, money, and networks that were not fully state-run and not fully controllable.",4,5,"And because it had no return address, it was ready for the next battlefield the moment Iraq opened.",True,9/10,semantic,1.0,9,"And because the Saudi-fed current had no return address, it was ready for the next battlefield the moment Iraq opened.",.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-3,6,Najaf's clerical tradition resisted direct rule by clerics and feared being folded into Tehran's orbit.,5,7,"The tradition Abdulmajid came back to protect was precisely the one being squeezed out by militia power, foreign influence, and sectarian war.",True,10/11,semantic,0.917,11,"The tradition Abdulmajid had come back to protect was precisely the one being squeezed out now by militia power, foreign influence, and sectarian war.",.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-3/spoken_script.json
black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east,episode-4,1,"Taseer's last defiant line on Twitter: ""Even if I'm last man standing.""",1,2,"Remember his promise to stand alone? After the shooting, it stopped sounding like rhetoric and started sounding like a factual description of the country around him.",True,7/7,exact,0.692,9,"After the shooting, it stopped sounding like rhetoric and started sounding like a factual description of the country around him.",.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/black-wave-saudi-arabia-iran-and-the-forty-year-rivalry-that-unraveled-culture-religion-and-collective-memory-in-the-middle-east/episode-4/spoken_script.json
